sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-02-15T00:01:59;28.35;;;18.23;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:04:26;26.42;;;18.20;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:07:12;28.63;;;18.80;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:09:40;27.73;;;19.48;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:12:06;28.30;;;18.92;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:14:34;29.52;;;17.85;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:17:01;28.75;;;18.70;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:19:28;25.33;;;18.30;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:21:56;27.35;;;18.13;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:24:24;26.67;;;18.05;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:26:51;28.60;;;17.17;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:29:18;26.10;;;17.15;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:31:46;26.92;;;17.08;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:34:13;33.27;;;18.30;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:36:41;28.10;;;17.25;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:39:09;25.33;;;16.80;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:41:37;25.05;;;17.67;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:44:04;24.92;;;17.08;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:46:31;25.00;;;17.75;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:48:59;27.40;;;16.60;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:51:26;26.17;;;17.60;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:53:53;27.85;;;17.40;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:56:20;29.45;;;18.02;;
3659;SDS011;1846;51.482;7.224;2023-02-15T00:58:48;26.15;;;17.42;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:01:16;26.02;;;18.50;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:03:44;26.52;;;17.35;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:06:11;29.97;;;18.43;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:08:39;28.98;;;18.00;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:11:07;27.92;;;17.60;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:13:35;33.35;;;18.52;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:16:04;26.40;;;17.52;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:18:31;34.58;;;19.85;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:20:58;31.35;;;18.58;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:23:26;30.55;;;18.95;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:25:52;24.67;;;18.05;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:28:19;29.25;;;18.08;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:30:46;29.88;;;18.30;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:33:14;31.30;;;18.77;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:35:43;28.80;;;18.88;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:38:11;27.38;;;19.90;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:40:38;33.15;;;19.88;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:43:07;34.35;;;20.15;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:45:37;37.92;;;19.65;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:48:05;32.47;;;19.38;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:50:40;32.92;;;21.20;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:53:12;35.38;;;19.17;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:55:43;30.33;;;19.77;;
3659;SDS011;1846;51.482;7.224;2023-02-15T01:58:13;33.50;;;20.20;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:00:40;33.15;;;20.48;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:03:08;31.98;;;20.25;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:05:35;31.47;;;21.30;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:08:05;31.15;;;20.30;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:10:34;32.17;;;20.95;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:13:02;35.05;;;20.60;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:15:34;32.20;;;20.35;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:18:09;31.90;;;20.67;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:20:58;35.28;;;20.45;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:23:40;33.03;;;20.17;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:26:22;31.90;;;20.85;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:32:12;34.83;;;20.98;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:35:21;33.78;;;22.15;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:37:54;32.30;;;20.90;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:40:33;34.05;;;22.30;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:43:10;32.00;;;21.30;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:45:45;37.25;;;21.88;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:48:17;30.17;;;20.10;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:50:48;35.95;;;22.02;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:53:15;34.70;;;22.50;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:55:42;30.38;;;20.02;;
3659;SDS011;1846;51.482;7.224;2023-02-15T02:58:14;33.83;;;21.13;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:00:46;31.55;;;20.42;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:03:18;32.53;;;22.60;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:05:50;32.83;;;20.83;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:08:23;33.63;;;22.10;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:10:53;35.70;;;22.10;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:13:23;35.35;;;22.33;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:15:50;37.97;;;23.85;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:18:36;36.47;;;23.75;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:21:09;34.83;;;21.80;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:23:47;35.85;;;23.63;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:26:18;37.50;;;22.50;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:28:47;35.60;;;22.73;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:31:17;35.67;;;22.63;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:33:48;32.13;;;20.40;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:36:21;37.38;;;22.58;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:38:53;31.42;;;20.65;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:41:25;30.65;;;21.60;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:43:58;32.85;;;21.15;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:46:32;33.47;;;20.80;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:49:02;34.45;;;21.77;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:51:34;32.85;;;21.75;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:54:04;37.20;;;23.00;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:56:34;34.27;;;21.80;;
3659;SDS011;1846;51.482;7.224;2023-02-15T03:59:02;34.92;;;22.67;;
3659;SDS011;1846;51.482;7.224;2023-02-15T04:01:55;34.80;;;22.73;;
3659;SDS011;1846;51.482;7.224;2023-02-15T04:04:35;37.83;;;23.48;;
