sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2023-02-16T00:01:12;32.78;;;20.80;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:03:42;34.17;;;20.50;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:06:10;33.08;;;19.42;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:08:40;31.67;;;19.58;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:11:10;31.58;;;20.55;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:14:08;32.50;;;20.03;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:16:37;33.15;;;20.40;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:19:17;30.55;;;20.48;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:21:46;32.20;;;20.95;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:24:13;33.97;;;21.60;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:26:41;33.15;;;21.65;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:29:10;39.80;;;20.75;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:31:43;33.78;;;21.00;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:34:18;32.08;;;20.00;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:36:52;29.58;;;20.83;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:39:20;35.00;;;21.50;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:41:49;33.28;;;20.20;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:44:17;31.17;;;20.47;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:46:47;30.92;;;20.25;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:49:14;35.50;;;20.75;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:51:42;26.40;;;19.00;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:54:09;29.65;;;20.63;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:56:36;34.95;;;20.42;;
3659;SDS011;1846;51.482;7.224;2023-02-16T00:59:04;30.58;;;20.13;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:01:34;36.63;;;20.40;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:04:03;32.83;;;20.90;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:06:32;31.60;;;21.30;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:09:17;29.45;;;19.95;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:12:04;32.95;;;20.55;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:14:35;32.75;;;21.25;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:17:02;29.40;;;20.00;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:19:30;29.90;;;20.45;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:21:57;32.80;;;20.33;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:24:23;29.00;;;19.40;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:26:50;32.33;;;19.45;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:29:18;28.17;;;19.02;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:31:46;33.70;;;20.65;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:34:13;29.67;;;20.30;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:36:42;30.98;;;19.90;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:39:10;36.92;;;21.25;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:41:45;29.17;;;20.08;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:44:21;28.63;;;19.02;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:46:51;33.00;;;20.00;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:49:21;29.73;;;19.90;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:51:52;37.20;;;21.40;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:54:27;29.70;;;19.40;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:57:01;31.33;;;20.88;;
3659;SDS011;1846;51.482;7.224;2023-02-16T01:59:32;31.98;;;20.38;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:02:28;26.70;;;18.80;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:05:02;28.15;;;19.73;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:07:55;26.27;;;19.75;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:10:26;33.22;;;20.67;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:13:01;31.63;;;19.55;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:15:30;30.73;;;19.90;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:17:58;29.35;;;19.48;;
3659;SDS011;1846;51.482;7.224;2023-02-16T02:20:26;25.67;;;18.17;;
