sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2023-02-17T00:02:44;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:05:11;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:07:38;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:10:06;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:12:33;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:15:02;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:17:29;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:19:57;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:22:24;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:24:52;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:27:19;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:29:46;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:32:12;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:34:39;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:37:07;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:39:34;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:42:01;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:44:28;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:46:55;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:49:23;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:51:51;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:54:19;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:56:46;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T00:59:13;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:01:40;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:04:07;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:06:35;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:09:04;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:11:34;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:14:03;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:16:35;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:19:04;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:21:31;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:24:00;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:26:30;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:28:59;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:31:29;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:33:57;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:36:26;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:38:54;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:41:23;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:44:07;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:46:36;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-17T01:49:06;10.40;99.90
