sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2023-02-16T00:01:15;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:03:43;8.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:06:10;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:08:41;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:11:17;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:14:09;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:16:38;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:19:19;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:21:47;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:24:14;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:26:42;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:29:15;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:31:43;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:34:25;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:36:53;8.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:39:20;8.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:41:49;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:44:19;8.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:46:48;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:49:16;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:51:43;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:54:10;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:56:37;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T00:59:06;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:01:34;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:04:05;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:06:33;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:09:19;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:12:07;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:14:35;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:17:02;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:19:30;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:21:57;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:24:24;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:26:51;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:29:19;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:31:46;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:34:13;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:36:43;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:39:11;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:41:53;7.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:44:23;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:46:53;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:49:22;8.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:51:55;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:54:32;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:57:03;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T01:59:58;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:02:33;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:05:06;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:07:58;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:10:29;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:13:03;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:15:31;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:17:58;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:20:30;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:23:32;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:26:42;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:29:40;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:32:16;7.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:34:54;7.90;99.70
3660;DHT22;1846;51.482;7.224;2023-02-16T02:37:30;7.80;99.40
3660;DHT22;1846;51.482;7.224;2023-02-16T02:40:04;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:42:40;7.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-16T02:45:14;7.80;98.70
3660;DHT22;1846;51.482;7.224;2023-02-16T02:47:44;7.80;98.80
3660;DHT22;1846;51.482;7.224;2023-02-16T02:50:36;7.80;98.30
3660;DHT22;1846;51.482;7.224;2023-02-16T02:53:05;7.70;98.00
3660;DHT22;1846;51.482;7.224;2023-02-16T02:55:35;7.70;98.50
3660;DHT22;1846;51.482;7.224;2023-02-16T02:58:24;7.80;97.30
3660;DHT22;1846;51.482;7.224;2023-02-16T03:01:11;7.80;95.90
3660;DHT22;1846;51.482;7.224;2023-02-16T03:03:42;7.90;95.70
3660;DHT22;1846;51.482;7.224;2023-02-16T03:06:13;7.90;94.30
3660;DHT22;1846;51.482;7.224;2023-02-16T03:08:45;7.90;93.90
3660;DHT22;1846;51.482;7.224;2023-02-16T03:11:17;7.80;93.10
3660;DHT22;1846;51.482;7.224;2023-02-16T03:14:06;7.80;93.20
3660;DHT22;1846;51.482;7.224;2023-02-16T03:16:37;7.70;93.80
3660;DHT22;1846;51.482;7.224;2023-02-16T03:19:07;7.80;94.00
3660;DHT22;1846;51.482;7.224;2023-02-16T03:21:52;7.70;99.80
3660;DHT22;1846;51.482;7.224;2023-02-16T03:24:37;7.70;94.40
3660;DHT22;1846;51.482;7.224;2023-02-16T03:27:26;7.90;93.10
3660;DHT22;1846;51.482;7.224;2023-02-16T03:30:14;7.80;92.60
3660;DHT22;1846;51.482;7.224;2023-02-16T03:32:42;7.70;92.10
3660;DHT22;1846;51.482;7.224;2023-02-16T03:35:10;7.70;91.90
3660;DHT22;1846;51.482;7.224;2023-02-16T03:37:38;7.70;91.60
3660;DHT22;1846;51.482;7.224;2023-02-16T03:40:07;7.70;90.90
3660;DHT22;1846;51.482;7.224;2023-02-16T03:42:52;7.60;91.40
3660;DHT22;1846;51.482;7.224;2023-02-16T03:45:23;7.60;91.60
3660;DHT22;1846;51.482;7.224;2023-02-16T03:47:50;7.70;92.10
3660;DHT22;1846;51.482;7.224;2023-02-16T03:50:17;7.60;91.30
3660;DHT22;1846;51.482;7.224;2023-02-16T03:52:44;7.70;91.50
3660;DHT22;1846;51.482;7.224;2023-02-16T03:55:11;7.70;92.40
3660;DHT22;1846;51.482;7.224;2023-02-16T03:57:38;7.70;91.50
3660;DHT22;1846;51.482;7.224;2023-02-16T04:00:06;7.70;90.80
3660;DHT22;1846;51.482;7.224;2023-02-16T04:02:34;7.70;91.00
3660;DHT22;1846;51.482;7.224;2023-02-16T04:05:01;7.70;90.40
3660;DHT22;1846;51.482;7.224;2023-02-16T04:07:28;7.60;90.50
3660;DHT22;1846;51.482;7.224;2023-02-16T04:09:55;7.60;90.60
3660;DHT22;1846;51.482;7.224;2023-02-16T04:12:22;7.60;91.10
3660;DHT22;1846;51.482;7.224;2023-02-16T04:15:06;7.60;90.80
3660;DHT22;1846;51.482;7.224;2023-02-16T04:17:35;7.70;96.90
3660;DHT22;1846;51.482;7.224;2023-02-16T04:20:02;7.80;89.30
3660;DHT22;1846;51.482;7.224;2023-02-16T04:22:29;7.80;87.00
3660;DHT22;1846;51.482;7.224;2023-02-16T04:24:56;7.70;87.30
3660;DHT22;1846;51.482;7.224;2023-02-16T04:27:22;7.70;87.90
3660;DHT22;1846;51.482;7.224;2023-02-16T04:29:49;7.70;87.50
3660;DHT22;1846;51.482;7.224;2023-02-16T04:32:16;7.60;88.10
3660;DHT22;1846;51.482;7.224;2023-02-16T04:34:44;7.60;90.00
3660;DHT22;1846;51.482;7.224;2023-02-16T04:37:11;7.60;88.80
3660;DHT22;1846;51.482;7.224;2023-02-16T04:39:38;7.60;88.60
3660;DHT22;1846;51.482;7.224;2023-02-16T04:42:05;7.60;88.70
3660;DHT22;1846;51.482;7.224;2023-02-16T04:44:32;7.60;89.50
3660;DHT22;1846;51.482;7.224;2023-02-16T04:46:59;7.50;89.50
3660;DHT22;1846;51.482;7.224;2023-02-16T04:49:25;7.70;91.10
3660;DHT22;1846;51.482;7.224;2023-02-16T04:51:54;7.90;87.80
3660;DHT22;1846;51.482;7.224;2023-02-16T04:54:21;7.90;84.30
3660;DHT22;1846;51.482;7.224;2023-02-16T04:56:48;7.90;84.30
3660;DHT22;1846;51.482;7.224;2023-02-16T04:59:15;8.00;81.50
3660;DHT22;1846;51.482;7.224;2023-02-16T05:01:42;8.00;80.00
