sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2023-02-20T00:02:06;6.70;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:04:33;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:07:00;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:09:28;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:11:55;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:14:21;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:16:48;6.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:19:16;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:21:46;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:24:13;6.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:26:46;6.70;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:29:15;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:31:42;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:34:08;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:36:35;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:39:02;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:41:29;6.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T00:43:57;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:46:24;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:48:51;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:51:18;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:53:44;6.80;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:56:11;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T00:58:38;7.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:01:06;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:03:33;6.90;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:06:00;7.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:08:27;7.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:10:54;7.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:13:21;7.00;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:15:47;7.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:18:16;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:20:43;7.10;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:23:10;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:25:37;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:28:04;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:30:31;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:32:57;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:35:26;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:37:55;7.20;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:40:22;7.30;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T01:42:49;7.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T01:45:24;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T01:47:54;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T01:50:28;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T01:52:59;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T01:55:30;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T01:58:00;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:00:28;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:02:58;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:05:29;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:07:57;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:10:29;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:12:57;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:15:25;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:18:13;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:27:16;7.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:30:04;7.60;14.80
3660;DHT22;1846;51.482;7.224;2023-02-20T02:33:05;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:36:12;7.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T02:38:46;7.50;26.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:41:19;7.50;27.50
3660;DHT22;1846;51.482;7.224;2023-02-20T02:43:50;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:46:22;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:48:55;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:51:27;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:54:06;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T02:56:34;7.50;87.70
3660;DHT22;1846;51.482;7.224;2023-02-20T02:59:01;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:01:30;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:04:00;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:06:31;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:09:04;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:11:33;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:14:04;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:16:53;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:19:26;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:21:55;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:24:25;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:26:55;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:29:28;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:32:00;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:34:48;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:37:36;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:40:23;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:43:13;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:45:50;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:48:23;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:50:52;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:53:20;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:55:49;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T03:58:21;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:00:52;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:03:22;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:05:54;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:08:25;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:10:58;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:13:26;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:15:55;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:18:24;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:20:54;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:23:24;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:25:54;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:28:22;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:30:50;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:33:18;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:35:45;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:38:12;7.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:40:41;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:43:07;7.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T04:45:34;7.60;99.40
3660;DHT22;1846;51.482;7.224;2023-02-20T04:48:01;7.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T04:50:30;7.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T04:52:57;7.70;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T04:55:25;7.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T04:57:53;7.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:00:23;7.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:02:50;7.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:05:19;7.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:07:47;7.60;2.80
3660;DHT22;1846;51.482;7.224;2023-02-20T05:10:15;7.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:12:42;7.60;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:15:10;7.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:17:37;7.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:20:05;7.50;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:22:32;7.40;10.40
3660;DHT22;1846;51.482;7.224;2023-02-20T05:24:58;7.40;1.00
3660;DHT22;1846;51.482;7.224;2023-02-20T05:27:25;7.30;47.80
3660;DHT22;1846;51.482;7.224;2023-02-20T05:29:54;7.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:32:25;7.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:34:52;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:37:21;7.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:39:48;7.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:42:16;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:44:43;7.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:47:10;7.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:49:38;7.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:52:05;7.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:54:36;7.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:57:03;7.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T05:59:29;7.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:01:57;7.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:04:25;7.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:06:53;6.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:09:20;6.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:11:49;6.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:14:16;6.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:16:45;7.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:19:17;6.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-20T06:21:44;7.10;99.90
