sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
3660;DHT22;1846;51.482;7.224;2023-02-19T00:00:11;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:02:40;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:05:08;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:07:35;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:10:03;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:12:30;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:14:57;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:17:25;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:19:52;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:22:19;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:24:47;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:27:15;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:29:42;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:32:09;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:34:36;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:37:03;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:39:30;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:41:56;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:44:26;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:46:53;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:49:21;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:51:49;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:54:17;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:56:44;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T00:59:12;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:01:41;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:04:09;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:06:36;10.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:09:04;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:11:31;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:13:59;10.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:16:26;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:18:56;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:21:25;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:23:53;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:26:22;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:28:49;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:31:18;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:33:45;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:36:14;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:38:41;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:41:11;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:43:55;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:46:24;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:48:52;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:51:21;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:53:51;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:56:20;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T01:58:48;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:01:14;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:03:45;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:06:17;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:08:50;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:11:39;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:14:08;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:16:41;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:19:29;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:22:08;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:25:10;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:27:50;10.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:30:38;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:33:18;10.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:35:49;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:38:20;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:40:48;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:43:15;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:45:43;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:48:15;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:50:45;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:53:16;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:56:02;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T02:58:30;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:01:03;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:03:52;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:06:21;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:08:53;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:11:21;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:14:10;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:17:01;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:19:51;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:22:22;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:24:53;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:27:40;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:30:10;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:32:43;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:35:15;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:37:48;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:40:16;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:42:48;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:45:32;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:48:19;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:50:54;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:53:30;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:56:06;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T03:58:40;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:01:12;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:03:47;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:06:17;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:08:48;10.60;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:11:17;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:13:50;10.50;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:16:23;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:18:56;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:21:24;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:23:52;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:26:21;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:28:48;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:31:15;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:33:42;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:36:10;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:38:37;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:41:04;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:43:31;10.20;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:45:59;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:48:27;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:50:54;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:53:22;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:55:49;10.40;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T04:58:18;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:00:46;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:03:16;10.30;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:05:43;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:08:10;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:10:39;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:13:06;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:15:33;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:18:00;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:20:27;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:22:54;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:25:20;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:27:49;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:30:35;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:33:02;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:35:29;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:37:56;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:40:23;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:42:51;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:45:17;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:47:44;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:50:11;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:52:38;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:55:05;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T05:57:32;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:00:00;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:02:27;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:04:54;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:07:21;10.10;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:09:49;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:12:16;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:14:43;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:17:11;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:19:38;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:22:05;10.00;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:24:32;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:27:00;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:29:27;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:31:54;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:34:22;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:36:49;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:39:16;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:41:43;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:44:10;9.90;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:46:37;9.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:49:04;9.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:51:32;9.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:53:59;9.80;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:56:29;9.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T06:58:58;9.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T07:01:26;9.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T07:03:53;9.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T07:06:24;9.70;99.90
3660;DHT22;1846;51.482;7.224;2023-02-19T07:08:54;9.80;99.90
